site_id,family,locale,file_path,en_path,issue_type,backlog_reason
docs.aspose.org,cells,el,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\el\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,es,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\es\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,fa,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fa\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,fi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fi\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,fr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fr\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,he,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\he\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,hi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hi\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,hu,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hu\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,id,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\id\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,it,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\it\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,ja,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ja\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,ko,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ko\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,lt,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\lt\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
