site_id,family,locale,file_path,en_path,issue_type,backlog_reason
reference.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sv\3d\python\PolygonModifier.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\python\PolygonModifier.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.17
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\python\PolygonModifier.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\python\PolygonModifier.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.17
reference.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\tr\3d\python\PolygonModifier.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\python\PolygonModifier.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.17
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\python\PolygonModifier.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\python\PolygonModifier.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.17
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\python\PolygonModifier.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\python\PolygonModifier.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.17
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\python\PolygonModifier.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\python\PolygonModifier.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.17
reference.aspose.org,3d,es,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\es\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,fa,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fa\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,fi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fi\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,fr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fr\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,it,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\it\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,ja,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ja\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,lt,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lt\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,lv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lv\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,ms,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ms\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,nl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\nl\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,no,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\no\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,pl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\pl\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,sr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sr\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sv\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\tr\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\typescript\enums-ts\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\enums-ts\_index.md,newline_explosion,root cause 2 (stale content): heading_overlap: en=6 tr=8 ratio=1.33
reference.aspose.org,3d,es,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\es\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,fi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fi\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,hr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hr\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,hu,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hu\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,id,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\id\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,it,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\it\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
