site_id,family,locale,file_path,en_path,issue_type,detail,priority
reference.aspose.org,3d,fi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fi\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,fr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fr\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,table_desc_not_translated,4/5 desc cells English,3
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,table_desc_not_translated,4/5 desc cells English,3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,it,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\it\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,table_desc_not_translated,4/5 desc cells English,3
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,lt,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lt\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,lv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lv\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,ms,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ms\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,nl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\nl\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,no,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\no\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,pl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\pl\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,sr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sr\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sv\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,table_desc_not_translated,4/5 desc cells English,3
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\tr\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,table_desc_not_translated,4/5 desc cells English,3
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,table_desc_not_translated,4/5 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,table_desc_not_translated,4/5 desc cells English,3
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\java\base-classes\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\base-classes\_index.md,link_path_corrupted,['/3d/java/property/'],3
reference.aspose.org,3d,fa,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fa\3d\java\Camera.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Camera.md,table_desc_not_translated,56/75 desc cells English,3
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\java\Camera.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Camera.md,table_desc_not_translated,56/75 desc cells English,3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\Camera.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Camera.md,table_desc_not_translated,56/75 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Camera.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Camera.md,table_desc_not_translated,56/75 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Deformer.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Deformer.md,table_desc_not_translated,7/13 desc cells English,3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\Entity.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Entity.md,table_desc_not_translated,14/22 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Entity.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Entity.md,table_desc_not_translated,14/22 desc cells English,3
reference.aspose.org,3d,es,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\es\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,fi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fi\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,fr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fr\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,it,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\it\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,ja,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ja\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,lt,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lt\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,lv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lv\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,ms,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ms\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,nl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\nl\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,no,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\no\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,pl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\pl\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,sr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sr\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sv\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\tr\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\java\enums\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\enums\_index.md,link_path_corrupted,"['/3d/java/vertex-element/#referencemode-enumeration', '/3d/java/asset-info/']",3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\FbxLoadOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\FbxLoadOptions.md,table_desc_not_translated,9/16 desc cells English,3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\FbxSaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\FbxSaveOptions.md,table_desc_not_translated,10/16 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\FbxSaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\FbxSaveOptions.md,table_desc_not_translated,10/16 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Geometry.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Geometry.md,table_desc_not_translated,33/47 desc cells English,3
reference.aspose.org,3d,bg,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\bg\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,el,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\el\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,es,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\es\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,fa,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fa\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,fi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fi\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,fr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fr\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,it,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\it\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,lt,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lt\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,lv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lv\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,ms,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ms\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,nl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\nl\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,no,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\no\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,pl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\pl\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,ru,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ru\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,sr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sr\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sv\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\tr\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6/9 desc cells English,3
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,link_path_corrupted,"['/3d/java/quaternion/', '/3d/java/vector3/']",3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\GlobalTransform.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\GlobalTransform.md,table_desc_not_translated,7/10 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\GltfLoadOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\GltfLoadOptions.md,table_desc_not_translated,12/19 desc cells English,3
reference.aspose.org,3d,fa,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fa\3d\java\Light.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Light.md,table_desc_not_translated,29/41 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Light.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Light.md,table_desc_not_translated,29/41 desc cells English,3
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\LoadOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\LoadOptions.md,table_desc_not_translated,7/13 desc cells English,3
