site_id,family,locale,issue_type,count
docs.aspose.org,font,pl,link_path_corrupted,1
docs.aspose.org,font,pl,title_mismatch,1
docs.aspose.org,font,pt,title_mismatch,1
docs.aspose.org,font,ro,title_mismatch,1
docs.aspose.org,font,sr,link_path_corrupted,1
docs.aspose.org,font,sr,title_mismatch,1
docs.aspose.org,font,sv,code_fence_dropped,1
docs.aspose.org,font,sv,title_mismatch,1
docs.aspose.org,font,th,double_period,1
docs.aspose.org,font,th,link_path_corrupted,1
docs.aspose.org,font,th,title_mismatch,1
docs.aspose.org,font,tr,code_fence_dropped,1
docs.aspose.org,font,tr,title_mismatch,1
docs.aspose.org,font,uk,title_mismatch,1
docs.aspose.org,font,vi,code_fence_dropped,1
docs.aspose.org,font,vi,title_mismatch,1
docs.aspose.org,font,zh,title_mismatch,1
docs.aspose.org,note,ar,double_period,1
docs.aspose.org,note,ar,link_path_corrupted,1
docs.aspose.org,note,ar,title_mismatch,1
docs.aspose.org,note,bg,double_period,1
docs.aspose.org,note,bg,link_path_corrupted,1
docs.aspose.org,note,bg,title_mismatch,1
docs.aspose.org,note,ca,double_period,1
docs.aspose.org,note,ca,title_mismatch,1
docs.aspose.org,note,cs,double_period,1
docs.aspose.org,note,cs,link_path_corrupted,1
docs.aspose.org,note,cs,title_mismatch,1
docs.aspose.org,note,da,double_period,1
docs.aspose.org,note,da,title_mismatch,1
docs.aspose.org,note,de,double_period,1
docs.aspose.org,note,de,link_path_corrupted,1
docs.aspose.org,note,de,title_mismatch,1
docs.aspose.org,note,el,double_period,1
docs.aspose.org,note,el,link_path_corrupted,1
docs.aspose.org,note,el,title_mismatch,1
docs.aspose.org,note,es,link_path_corrupted,1
docs.aspose.org,note,es,title_mismatch,1
docs.aspose.org,note,fa,link_path_corrupted,1
docs.aspose.org,note,fi,link_path_corrupted,1
docs.aspose.org,note,fr,title_mismatch,1
docs.aspose.org,note,hi,link_path_corrupted,1
docs.aspose.org,note,hr,double_period,1
docs.aspose.org,note,hr,link_path_corrupted,1
docs.aspose.org,note,hu,double_period,1
docs.aspose.org,note,id,double_period,1
docs.aspose.org,note,id,link_path_corrupted,1
docs.aspose.org,note,it,double_period,1
docs.aspose.org,note,it,link_path_corrupted,1
docs.aspose.org,note,ms,title_mismatch,1
docs.aspose.org,note,pt,double_period,1
docs.aspose.org,note,pt,link_path_corrupted,1
docs.aspose.org,note,ro,double_period,1
docs.aspose.org,note,ro,link_path_corrupted,1
docs.aspose.org,note,ru,double_period,1
docs.aspose.org,note,ru,link_path_corrupted,1
docs.aspose.org,note,sk,double_period,1
docs.aspose.org,note,sv,code_fence_dropped,1
docs.aspose.org,note,sv,link_path_corrupted,1
docs.aspose.org,note,th,link_path_corrupted,1
docs.aspose.org,note,tr,code_fence_dropped,1
docs.aspose.org,note,tr,link_path_corrupted,1
docs.aspose.org,note,tr,title_mismatch,1
docs.aspose.org,note,uk,link_path_corrupted,1
docs.aspose.org,note,vi,code_fence_dropped,1
docs.aspose.org,note,vi,link_path_corrupted,1
docs.aspose.org,note,zh,link_path_corrupted,1
docs.aspose.org,page,ar,title_mismatch,1
docs.aspose.org,page,bg,title_mismatch,1
docs.aspose.org,page,ca,title_mismatch,1
docs.aspose.org,page,cs,title_mismatch,1
docs.aspose.org,page,el,title_mismatch,1
docs.aspose.org,page,es,title_mismatch,1
docs.aspose.org,page,fa,title_mismatch,1
docs.aspose.org,page,fi,title_mismatch,1
docs.aspose.org,page,fr,link_path_corrupted,1
docs.aspose.org,page,fr,title_mismatch,1
docs.aspose.org,page,he,title_mismatch,1
docs.aspose.org,page,hi,title_mismatch,1
docs.aspose.org,page,hr,title_mismatch,1
docs.aspose.org,page,hu,title_mismatch,1
docs.aspose.org,page,id,title_mismatch,1
docs.aspose.org,page,ko,title_mismatch,1
docs.aspose.org,page,lt,title_mismatch,1
docs.aspose.org,page,pl,title_mismatch,1
docs.aspose.org,page,pt,title_mismatch,1
docs.aspose.org,page,ro,title_mismatch,1
docs.aspose.org,page,ru,title_mismatch,1
docs.aspose.org,page,sv,title_mismatch,1
docs.aspose.org,page,th,title_mismatch,1
docs.aspose.org,page,tr,title_mismatch,1
docs.aspose.org,page,uk,title_mismatch,1
docs.aspose.org,page,vi,title_mismatch,1
docs.aspose.org,page,zh,title_mismatch,1
docs.aspose.org,pdf,ar,title_mismatch,1
docs.aspose.org,pdf,bg,title_mismatch,1
docs.aspose.org,pdf,ca,title_mismatch,1
docs.aspose.org,pdf,cs,title_mismatch,1
docs.aspose.org,pdf,el,partial_script_contamination_gate31,1
docs.aspose.org,pdf,el,title_mismatch,1
docs.aspose.org,pdf,es,double_period,1
docs.aspose.org,pdf,es,title_mismatch,1
docs.aspose.org,pdf,fa,title_mismatch,1
docs.aspose.org,pdf,fi,title_mismatch,1
docs.aspose.org,pdf,fr,title_mismatch,1
docs.aspose.org,pdf,he,title_mismatch,1
docs.aspose.org,pdf,hi,title_mismatch,1
docs.aspose.org,pdf,hr,title_mismatch,1
docs.aspose.org,pdf,hu,title_mismatch,1
docs.aspose.org,pdf,ko,table_desc_not_translated,1
docs.aspose.org,pdf,ko,title_mismatch,1
docs.aspose.org,pdf,lt,double_period,1
docs.aspose.org,pdf,lt,title_mismatch,1
docs.aspose.org,pdf,pl,title_mismatch,1
docs.aspose.org,pdf,sv,title_mismatch,1
docs.aspose.org,pdf,th,title_mismatch,1
docs.aspose.org,pdf,tr,title_mismatch,1
docs.aspose.org,pdf,uk,title_mismatch,1
docs.aspose.org,pdf,vi,title_mismatch,1
docs.aspose.org,slides,ar,title_mismatch,1
docs.aspose.org,slides,bg,title_mismatch,1
docs.aspose.org,slides,ca,title_mismatch,1
docs.aspose.org,slides,cs,title_mismatch,1
docs.aspose.org,slides,da,title_mismatch,1
docs.aspose.org,slides,de,title_mismatch,1
docs.aspose.org,slides,el,title_mismatch,1
docs.aspose.org,slides,fa,double_period,1
docs.aspose.org,slides,fi,double_period,1
docs.aspose.org,slides,fr,double_period,1
docs.aspose.org,slides,fr,title_mismatch,1
docs.aspose.org,slides,hi,double_period,1
docs.aspose.org,slides,lt,double_period,1
docs.aspose.org,slides,lt,link_path_corrupted,1
docs.aspose.org,slides,ms,double_period,1
docs.aspose.org,slides,tr,title_mismatch,1
docs.aspose.org,tex,ar,title_mismatch,1
docs.aspose.org,tex,bg,title_mismatch,1
docs.aspose.org,tex,ca,title_mismatch,1
docs.aspose.org,tex,el,title_mismatch,1
docs.aspose.org,tex,es,double_period,1
docs.aspose.org,tex,es,link_path_corrupted,1
docs.aspose.org,tex,es,title_mismatch,1
docs.aspose.org,tex,fa,link_path_corrupted,1
docs.aspose.org,tex,fa,title_mismatch,1
docs.aspose.org,tex,fr,link_path_corrupted,1
docs.aspose.org,tex,fr,title_mismatch,1
docs.aspose.org,tex,he,title_mismatch,1
docs.aspose.org,tex,hi,title_mismatch,1
docs.aspose.org,tex,hr,title_mismatch,1
docs.aspose.org,tex,hu,link_path_corrupted,1
docs.aspose.org,tex,hu,title_mismatch,1
docs.aspose.org,tex,ko,link_path_corrupted,1
docs.aspose.org,tex,ko,title_mismatch,1
docs.aspose.org,tex,lt,link_path_corrupted,1
docs.aspose.org,tex,lt,title_mismatch,1
docs.aspose.org,tex,pl,title_mismatch,1
docs.aspose.org,tex,pt,title_mismatch,1
docs.aspose.org,tex,ro,link_path_corrupted,1
docs.aspose.org,tex,ro,title_mismatch,1
docs.aspose.org,tex,ru,title_mismatch,1
docs.aspose.org,tex,sr,link_path_corrupted,1
docs.aspose.org,tex,sr,title_mismatch,1
docs.aspose.org,tex,sv,title_mismatch,1
docs.aspose.org,tex,tr,title_mismatch,1
docs.aspose.org,tex,uk,title_mismatch,1
docs.aspose.org,tex,vi,title_mismatch,1
docs.aspose.org,tex,zh,title_mismatch,1
docs.aspose.org,words,ar,title_mismatch,1
docs.aspose.org,words,bg,title_mismatch,1
docs.aspose.org,words,ca,title_mismatch,1
docs.aspose.org,words,da,title_mismatch,1
docs.aspose.org,words,de,double_period,1
docs.aspose.org,words,de,title_mismatch,1
docs.aspose.org,words,el,title_mismatch,1
docs.aspose.org,words,es,empty_body,1
docs.aspose.org,words,es,title_mismatch,1
docs.aspose.org,words,fa,empty_body,1
docs.aspose.org,words,fa,title_mismatch,1
docs.aspose.org,words,fi,empty_body,1
docs.aspose.org,words,fr,empty_body,1
docs.aspose.org,words,fr,title_mismatch,1
docs.aspose.org,words,he,empty_body,1
docs.aspose.org,words,he,title_mismatch,1
docs.aspose.org,words,hi,empty_body,1
docs.aspose.org,words,hi,title_mismatch,1
docs.aspose.org,words,hr,title_mismatch,1
docs.aspose.org,words,hu,empty_body,1
docs.aspose.org,words,hu,title_mismatch,1
docs.aspose.org,words,id,empty_body,1
docs.aspose.org,words,id,title_mismatch,1
docs.aspose.org,words,it,empty_body,1
docs.aspose.org,words,it,title_mismatch,1
docs.aspose.org,words,ja,empty_body,1
docs.aspose.org,words,ja,link_path_corrupted,1
docs.aspose.org,words,ko,empty_body,1
docs.aspose.org,words,ko,title_mismatch,1
docs.aspose.org,words,lt,empty_body,1
docs.aspose.org,words,lt,title_mismatch,1
docs.aspose.org,words,lv,empty_body,1
docs.aspose.org,words,ms,empty_body,1
docs.aspose.org,words,nl,empty_body,1
docs.aspose.org,words,no,empty_body,1
docs.aspose.org,words,pl,empty_body,1
docs.aspose.org,words,pl,link_path_corrupted,1
docs.aspose.org,words,pl,title_mismatch,1
docs.aspose.org,words,pt,title_mismatch,1
docs.aspose.org,words,ro,empty_body,1
docs.aspose.org,words,ro,title_mismatch,1
docs.aspose.org,words,ru,empty_body,1
docs.aspose.org,words,ru,title_mismatch,1
docs.aspose.org,words,sk,empty_body,1
docs.aspose.org,words,sk,title_mismatch,1
docs.aspose.org,words,sr,double_period,1
docs.aspose.org,words,sr,empty_body,1
docs.aspose.org,words,sr,link_path_corrupted,1
docs.aspose.org,words,sr,title_mismatch,1
docs.aspose.org,words,sv,double_period,1
docs.aspose.org,words,sv,empty_body,1
docs.aspose.org,words,sv,title_mismatch,1
docs.aspose.org,words,th,title_mismatch,1
docs.aspose.org,words,tr,empty_body,1
docs.aspose.org,words,tr,title_mismatch,1
docs.aspose.org,words,uk,empty_body,1
docs.aspose.org,words,uk,title_mismatch,1
docs.aspose.org,words,vi,empty_body,1
docs.aspose.org,words,vi,title_mismatch,1
docs.aspose.org,words,zh,empty_body,1
docs.aspose.org,words,zh,title_mismatch,1
kb.aspose.org,3d,ar,title_mismatch,1
kb.aspose.org,3d,bg,double_period,1
kb.aspose.org,3d,ca,link_path_corrupted,1
kb.aspose.org,3d,ca,title_mismatch,1
kb.aspose.org,3d,cs,title_mismatch,1
kb.aspose.org,3d,da,link_path_corrupted,1
kb.aspose.org,3d,da,title_mismatch,1
kb.aspose.org,3d,de,double_period,1
kb.aspose.org,3d,el,double_period,1
kb.aspose.org,3d,es,title_mismatch,1
kb.aspose.org,3d,fa,title_mismatch,1
kb.aspose.org,3d,fi,title_mismatch,1
kb.aspose.org,3d,fr,title_mismatch,1
kb.aspose.org,3d,he,title_mismatch,1
kb.aspose.org,3d,hi,title_mismatch,1
kb.aspose.org,3d,hr,double_period,1
kb.aspose.org,3d,hr,title_mismatch,1
kb.aspose.org,3d,hu,title_mismatch,1
kb.aspose.org,3d,ja,title_mismatch,1
kb.aspose.org,3d,ko,title_mismatch,1
kb.aspose.org,3d,lt,title_mismatch,1
kb.aspose.org,3d,nl,title_mismatch,1
kb.aspose.org,3d,no,title_mismatch,1
kb.aspose.org,3d,pl,double_period,1
kb.aspose.org,3d,pl,title_mismatch,1
kb.aspose.org,3d,pt,double_period,1
kb.aspose.org,3d,pt,link_path_corrupted,1
kb.aspose.org,3d,ro,title_mismatch,1
kb.aspose.org,3d,sk,title_mismatch,1
kb.aspose.org,3d,sv,double_period,1
kb.aspose.org,3d,sv,title_mismatch,1
kb.aspose.org,3d,th,code_fence_dropped,1
kb.aspose.org,3d,th,title_mismatch,1
kb.aspose.org,3d,tr,title_mismatch,1
kb.aspose.org,3d,uk,title_mismatch,1
kb.aspose.org,3d,vi,title_mismatch,1
kb.aspose.org,3d,zh,title_mismatch,1
kb.aspose.org,barcode,ar,code_fence_dropped,1
kb.aspose.org,barcode,bg,code_fence_dropped,1
kb.aspose.org,barcode,el,code_fence_dropped,1
kb.aspose.org,barcode,es,code_fence_dropped,1
kb.aspose.org,barcode,fr,code_fence_dropped,1
kb.aspose.org,barcode,he,code_fence_dropped,1
kb.aspose.org,barcode,hu,code_fence_dropped,1
kb.aspose.org,barcode,ko,title_mismatch,1
kb.aspose.org,barcode,lt,title_mismatch,1
kb.aspose.org,barcode,pt,code_fence_dropped,1
kb.aspose.org,barcode,ro,code_fence_dropped,1
kb.aspose.org,barcode,sr,title_mismatch,1
kb.aspose.org,barcode,th,code_fence_dropped,1
kb.aspose.org,barcode,th,title_mismatch,1
kb.aspose.org,barcode,tr,title_mismatch,1
kb.aspose.org,barcode,uk,code_fence_dropped,1
kb.aspose.org,barcode,uk,title_mismatch,1
kb.aspose.org,barcode,vi,title_mismatch,1
kb.aspose.org,barcode,zh,title_mismatch,1
kb.aspose.org,cells,ar,title_mismatch,1
kb.aspose.org,cells,bg,title_mismatch,1
kb.aspose.org,cells,ca,code_fence_dropped,1
kb.aspose.org,cells,ca,title_mismatch,1
kb.aspose.org,cells,cs,title_mismatch,1
kb.aspose.org,cells,da,title_mismatch,1
kb.aspose.org,cells,de,title_mismatch,1
kb.aspose.org,cells,el,double_period,1
kb.aspose.org,cells,el,title_mismatch,1
kb.aspose.org,cells,es,title_mismatch,1
kb.aspose.org,cells,fa,code_fence_dropped,1
kb.aspose.org,cells,fa,title_mismatch,1
kb.aspose.org,cells,fi,double_period,1
kb.aspose.org,cells,fi,title_mismatch,1
kb.aspose.org,cells,fr,title_mismatch,1
kb.aspose.org,cells,hr,double_period,1
kb.aspose.org,cells,hr,title_mismatch,1
kb.aspose.org,cells,hu,title_mismatch,1
kb.aspose.org,cells,id,double_period,1
kb.aspose.org,cells,id,link_path_corrupted,1
kb.aspose.org,cells,id,title_mismatch,1
kb.aspose.org,cells,it,double_period,1
kb.aspose.org,cells,ja,title_mismatch,1
kb.aspose.org,cells,ko,title_mismatch,1
kb.aspose.org,cells,lt,double_period,1
kb.aspose.org,cells,lv,double_period,1
kb.aspose.org,cells,lv,title_mismatch,1
kb.aspose.org,cells,ms,double_period,1
kb.aspose.org,cells,ms,title_mismatch,1
kb.aspose.org,cells,nl,double_period,1
kb.aspose.org,cells,no,double_period,1
kb.aspose.org,cells,pl,double_period,1
kb.aspose.org,cells,pl,title_mismatch,1
kb.aspose.org,cells,pt,title_mismatch,1
kb.aspose.org,cells,ro,title_mismatch,1
kb.aspose.org,cells,ru,title_mismatch,1
kb.aspose.org,cells,sk,double_period,1
kb.aspose.org,cells,sk,title_mismatch,1
kb.aspose.org,cells,sr,double_period,1
kb.aspose.org,cells,sv,double_period,1
kb.aspose.org,cells,th,code_fence_dropped,1
kb.aspose.org,cells,th,title_mismatch,1
kb.aspose.org,cells,tr,title_mismatch,1
kb.aspose.org,cells,uk,code_fence_dropped,1
kb.aspose.org,cells,uk,title_mismatch,1
kb.aspose.org,cells,vi,title_mismatch,1
kb.aspose.org,cells,zh,title_mismatch,1
kb.aspose.org,email,ar,title_mismatch,1
kb.aspose.org,email,bg,title_mismatch,1
kb.aspose.org,email,cs,double_period,1
kb.aspose.org,email,cs,title_mismatch,1
kb.aspose.org,email,da,double_period,1
kb.aspose.org,email,da,title_mismatch,1
kb.aspose.org,email,de,double_period,1
kb.aspose.org,email,de,title_mismatch,1
kb.aspose.org,email,el,title_mismatch,1
kb.aspose.org,email,es,title_mismatch,1
kb.aspose.org,email,fa,double_period,1
kb.aspose.org,email,fa,partial_script_contamination_gate31,1
kb.aspose.org,email,fi,double_period,1
kb.aspose.org,email,fr,title_mismatch,1
kb.aspose.org,email,hi,title_mismatch,1
kb.aspose.org,email,hr,double_period,1
kb.aspose.org,email,hr,title_mismatch,1
kb.aspose.org,email,hu,double_period,1
kb.aspose.org,email,ja,double_period,1
kb.aspose.org,email,ja,partial_script_contamination_gate31,1
kb.aspose.org,email,ko,title_mismatch,1
kb.aspose.org,email,nl,double_period,1
kb.aspose.org,email,no,title_mismatch,1
kb.aspose.org,email,pl,double_period,1
kb.aspose.org,email,pl,title_mismatch,1
kb.aspose.org,email,pt,title_mismatch,1
kb.aspose.org,email,sk,double_period,1
kb.aspose.org,email,tr,title_mismatch,1
kb.aspose.org,font,ar,title_mismatch,1
kb.aspose.org,font,bg,title_mismatch,1
kb.aspose.org,font,ca,code_fence_dropped,1
kb.aspose.org,font,ca,title_mismatch,1
kb.aspose.org,font,cs,title_mismatch,1
kb.aspose.org,font,el,title_mismatch,1
kb.aspose.org,font,es,title_mismatch,1
kb.aspose.org,font,fa,code_fence_dropped,1
kb.aspose.org,font,fa,title_mismatch,1
kb.aspose.org,font,fi,title_mismatch,1
kb.aspose.org,font,fr,title_mismatch,1
kb.aspose.org,font,he,title_mismatch,1
kb.aspose.org,font,hi,code_fence_dropped,1
kb.aspose.org,font,hi,title_mismatch,1
kb.aspose.org,font,hu,code_fence_dropped,1
kb.aspose.org,font,hu,title_mismatch,1
kb.aspose.org,font,ko,title_mismatch,1
kb.aspose.org,font,lt,title_mismatch,1
kb.aspose.org,font,pt,title_mismatch,1
kb.aspose.org,font,ro,title_mismatch,1
kb.aspose.org,font,ru,code_fence_dropped,1
kb.aspose.org,font,sr,title_mismatch,1
kb.aspose.org,font,sv,title_mismatch,1
kb.aspose.org,font,th,code_fence_dropped,1
kb.aspose.org,font,th,title_mismatch,1
kb.aspose.org,font,tr,title_mismatch,1
kb.aspose.org,font,uk,code_fence_dropped,1
kb.aspose.org,font,uk,title_mismatch,1
kb.aspose.org,font,vi,title_mismatch,1
kb.aspose.org,font,zh,title_mismatch,1
kb.aspose.org,note,ar,title_mismatch,1
kb.aspose.org,note,bg,title_mismatch,1
kb.aspose.org,note,ca,title_mismatch,1
kb.aspose.org,note,cs,title_mismatch,1
kb.aspose.org,note,da,title_mismatch,1
kb.aspose.org,note,de,double_period,1
kb.aspose.org,note,de,title_mismatch,1
kb.aspose.org,note,el,title_mismatch,1
kb.aspose.org,note,es,title_mismatch,1
kb.aspose.org,note,fa,double_period,1
kb.aspose.org,note,fa,partial_script_contamination_gate31,1
kb.aspose.org,note,fi,title_mismatch,1
kb.aspose.org,note,fr,double_period,1
kb.aspose.org,note,fr,title_mismatch,1
kb.aspose.org,note,he,shortcode_leak,1
kb.aspose.org,note,he,title_mismatch,1
kb.aspose.org,note,hi,title_mismatch,1
kb.aspose.org,note,ja,double_period,1
kb.aspose.org,note,ja,partial_script_contamination_gate31,1
kb.aspose.org,note,ko,title_mismatch,1
kb.aspose.org,note,lv,double_period,1
kb.aspose.org,note,ms,title_mismatch,1
kb.aspose.org,note,pl,title_mismatch,1
kb.aspose.org,note,pt,title_mismatch,1
kb.aspose.org,note,ru,double_period,1
kb.aspose.org,note,sr,double_period,1
kb.aspose.org,note,th,title_mismatch,1
kb.aspose.org,note,tr,double_period,1
kb.aspose.org,note,tr,title_mismatch,1
kb.aspose.org,note,zh,double_period,1
kb.aspose.org,note,zh,title_mismatch,1
kb.aspose.org,page,ar,double_period,1
kb.aspose.org,page,ar,link_path_corrupted,1
kb.aspose.org,page,ar,title_mismatch,1
kb.aspose.org,page,bg,double_period,1
kb.aspose.org,page,bg,link_path_corrupted,1
kb.aspose.org,page,bg,title_mismatch,1
kb.aspose.org,page,ca,double_period,1
kb.aspose.org,page,ca,link_path_corrupted,1
kb.aspose.org,page,ca,title_mismatch,1
kb.aspose.org,page,cs,double_period,1
kb.aspose.org,page,cs,link_path_corrupted,1
kb.aspose.org,page,cs,title_mismatch,1
kb.aspose.org,page,el,double_period,1
kb.aspose.org,page,el,link_path_corrupted,1
kb.aspose.org,page,el,title_mismatch,1
kb.aspose.org,page,es,title_mismatch,1
kb.aspose.org,page,fa,double_period,1
kb.aspose.org,page,fa,link_path_corrupted,1
kb.aspose.org,page,fa,title_mismatch,1
kb.aspose.org,page,fi,double_period,1
kb.aspose.org,page,fi,link_path_corrupted,1
kb.aspose.org,page,fi,title_mismatch,1
kb.aspose.org,page,fr,double_period,1
kb.aspose.org,page,fr,link_path_corrupted,1
kb.aspose.org,page,fr,title_mismatch,1
kb.aspose.org,page,he,double_period,1
kb.aspose.org,page,he,link_path_corrupted,1
kb.aspose.org,page,he,title_mismatch,1
kb.aspose.org,page,hi,double_period,1
kb.aspose.org,page,hi,link_path_corrupted,1
kb.aspose.org,page,hi,title_mismatch,1
kb.aspose.org,page,hr,double_period,1
kb.aspose.org,page,hr,link_path_corrupted,1
kb.aspose.org,page,hr,title_mismatch,1
kb.aspose.org,page,hu,double_period,1
kb.aspose.org,page,hu,link_path_corrupted,1
kb.aspose.org,page,hu,title_mismatch,1
kb.aspose.org,page,id,title_mismatch,1
kb.aspose.org,page,ko,title_mismatch,1
kb.aspose.org,page,lt,double_period,1
kb.aspose.org,page,lt,title_mismatch,1
kb.aspose.org,page,pt,double_period,1
kb.aspose.org,page,pt,link_path_corrupted,1
kb.aspose.org,page,pt,title_mismatch,1
kb.aspose.org,page,ro,double_period,1
kb.aspose.org,page,ro,link_path_corrupted,1
kb.aspose.org,page,ro,title_mismatch,1
kb.aspose.org,page,ru,double_period,1
kb.aspose.org,page,ru,title_mismatch,1
kb.aspose.org,page,sr,double_period,1
kb.aspose.org,page,sr,title_mismatch,1
kb.aspose.org,page,sv,link_path_corrupted,1
kb.aspose.org,page,sv,title_mismatch,1
kb.aspose.org,page,th,title_mismatch,1
kb.aspose.org,page,tr,title_mismatch,1
kb.aspose.org,page,uk,double_period,1
kb.aspose.org,page,uk,link_path_corrupted,1
kb.aspose.org,page,uk,title_mismatch,1
kb.aspose.org,page,vi,link_path_corrupted,1
kb.aspose.org,page,vi,title_mismatch,1
kb.aspose.org,page,zh,title_mismatch,1
kb.aspose.org,pdf,ar,title_mismatch,1
kb.aspose.org,pdf,bg,double_period,1
kb.aspose.org,pdf,bg,title_mismatch,1
kb.aspose.org,pdf,ca,title_mismatch,1
kb.aspose.org,pdf,cs,title_mismatch,1
kb.aspose.org,pdf,el,title_mismatch,1
kb.aspose.org,pdf,es,title_mismatch,1
kb.aspose.org,pdf,fa,title_mismatch,1
kb.aspose.org,pdf,fi,title_mismatch,1
kb.aspose.org,pdf,fr,title_mismatch,1
kb.aspose.org,pdf,he,title_mismatch,1
kb.aspose.org,pdf,hi,title_mismatch,1
kb.aspose.org,pdf,hr,title_mismatch,1
kb.aspose.org,pdf,hu,title_mismatch,1
kb.aspose.org,pdf,ko,title_mismatch,1
kb.aspose.org,pdf,lt,title_mismatch,1
kb.aspose.org,pdf,pt,title_mismatch,1
kb.aspose.org,pdf,ro,title_mismatch,1
kb.aspose.org,pdf,sr,title_mismatch,1
kb.aspose.org,pdf,sv,title_mismatch,1
kb.aspose.org,pdf,th,title_mismatch,1
kb.aspose.org,pdf,tr,title_mismatch,1
kb.aspose.org,pdf,uk,title_mismatch,1
kb.aspose.org,pdf,vi,title_mismatch,1
kb.aspose.org,pdf,zh,table_desc_not_translated,1
kb.aspose.org,pdf,zh,title_mismatch,1
kb.aspose.org,slides,ar,title_mismatch,1
kb.aspose.org,slides,bg,title_mismatch,1
kb.aspose.org,slides,ca,title_mismatch,1
kb.aspose.org,slides,cs,title_mismatch,1
kb.aspose.org,slides,da,title_mismatch,1
kb.aspose.org,slides,de,title_mismatch,1
kb.aspose.org,slides,el,title_mismatch,1
kb.aspose.org,slides,es,title_mismatch,1
kb.aspose.org,slides,fa,double_period,1
kb.aspose.org,slides,fa,partial_script_contamination_gate31,1
kb.aspose.org,slides,fr,double_period,1
kb.aspose.org,slides,fr,title_mismatch,1
kb.aspose.org,slides,hi,title_mismatch,1
kb.aspose.org,slides,ja,double_period,1
kb.aspose.org,slides,ko,double_period,1
kb.aspose.org,slides,ko,title_mismatch,1
kb.aspose.org,slides,lv,double_period,1
kb.aspose.org,slides,ms,title_mismatch,1
kb.aspose.org,slides,nl,double_period,1
kb.aspose.org,slides,pl,title_mismatch,1
kb.aspose.org,slides,pt,title_mismatch,1
kb.aspose.org,slides,ru,double_period,1
kb.aspose.org,slides,sk,title_mismatch,1
kb.aspose.org,slides,sr,double_period,1
kb.aspose.org,slides,sv,title_mismatch,1
kb.aspose.org,slides,tr,title_mismatch,1
kb.aspose.org,slides,zh,partial_script_contamination_gate31,1
kb.aspose.org,tex,ar,title_mismatch,1
kb.aspose.org,tex,ca,title_mismatch,1
kb.aspose.org,tex,cs,title_mismatch,1
kb.aspose.org,tex,el,title_mismatch,1
kb.aspose.org,tex,es,title_mismatch,1
kb.aspose.org,tex,fa,title_mismatch,1
kb.aspose.org,tex,fi,title_mismatch,1
kb.aspose.org,tex,fr,title_mismatch,1
kb.aspose.org,tex,he,title_mismatch,1
kb.aspose.org,tex,hi,title_mismatch,1
kb.aspose.org,tex,hr,title_mismatch,1
kb.aspose.org,tex,ko,title_mismatch,1
kb.aspose.org,tex,lt,title_mismatch,1
kb.aspose.org,tex,pt,title_mismatch,1
kb.aspose.org,tex,ro,title_mismatch,1
kb.aspose.org,tex,ru,title_mismatch,1
kb.aspose.org,tex,th,title_mismatch,1
kb.aspose.org,tex,tr,title_mismatch,1
kb.aspose.org,tex,uk,title_mismatch,1
kb.aspose.org,tex,vi,title_mismatch,1
kb.aspose.org,words,ar,double_period,1
kb.aspose.org,words,ar,title_mismatch,1
kb.aspose.org,words,bg,double_period,1
kb.aspose.org,words,bg,title_mismatch,1
kb.aspose.org,words,ca,link_path_corrupted,1
kb.aspose.org,words,ca,title_mismatch,1
kb.aspose.org,words,cs,title_mismatch,1
kb.aspose.org,words,da,title_mismatch,1
kb.aspose.org,words,de,title_mismatch,1
kb.aspose.org,words,el,double_period,1
kb.aspose.org,words,el,title_mismatch,1
kb.aspose.org,words,es,title_mismatch,1
kb.aspose.org,words,fa,title_mismatch,1
kb.aspose.org,words,fi,double_period,1
kb.aspose.org,words,fi,title_mismatch,1
kb.aspose.org,words,fr,title_mismatch,1
kb.aspose.org,words,he,title_mismatch,1
kb.aspose.org,words,hi,double_period,1
kb.aspose.org,words,hi,title_mismatch,1
kb.aspose.org,words,hr,double_period,1
kb.aspose.org,words,hr,title_mismatch,1
kb.aspose.org,words,hu,double_period,1
kb.aspose.org,words,hu,title_mismatch,1
kb.aspose.org,words,id,link_path_corrupted,1
kb.aspose.org,words,id,title_mismatch,1
kb.aspose.org,words,it,double_period,1
kb.aspose.org,words,it,title_mismatch,1
kb.aspose.org,words,ja,double_period,1
kb.aspose.org,words,ja,partial_script_contamination_gate31,1
kb.aspose.org,words,ja,title_mismatch,1
kb.aspose.org,words,ko,double_period,1
kb.aspose.org,words,ko,title_mismatch,1
kb.aspose.org,words,lt,title_mismatch,1
kb.aspose.org,words,ms,title_mismatch,1
kb.aspose.org,words,nl,title_mismatch,1
kb.aspose.org,words,no,title_mismatch,1
kb.aspose.org,words,pl,title_mismatch,1
kb.aspose.org,words,pt,double_period,1
kb.aspose.org,words,pt,title_mismatch,1
kb.aspose.org,words,ro,double_period,1
kb.aspose.org,words,ro,title_mismatch,1
kb.aspose.org,words,ru,title_mismatch,1
kb.aspose.org,words,sk,title_mismatch,1
kb.aspose.org,words,sv,title_mismatch,1
kb.aspose.org,words,th,double_period,1
kb.aspose.org,words,th,title_mismatch,1
kb.aspose.org,words,tr,double_period,1
kb.aspose.org,words,tr,title_mismatch,1
kb.aspose.org,words,uk,double_period,1
kb.aspose.org,words,uk,title_mismatch,1
kb.aspose.org,words,vi,double_period,1
kb.aspose.org,words,vi,title_mismatch,1
